Channel,Watch time,Stream time,Peak viewers,Average viewers,Followers Prev Yr,Followers,Followers gained,Partnered,Mature,Mean weekly watch hours,Mean weekly stream hours,Followers / 100000,1 / Average viewers,ln(Followers),ln(Average viewers),ln(Mean weekly watch hours),ln(Mean weekly stream hours)
mazzatomas,214465680,76905,28514,2788,166687,588547,421860,1,1,68739,24.64903846153846,5.88547,0.0003586800573888092,13.285412066554677,7.933079771880415,11.138072002727451,3.2047378920823824
Hayashii,214456770,86190,15672,2488,397350,422480,25130,1,0,68736.14423076923,27.625,4.2248,0.00040192926045016077,12.953897387380815,7.81923445385907,11.138030456755674,3.3187211598379167
Method,214394265,40050,19902,5353,392011,409333,17322,1,0,68716.11057692308,12.836538461538462,4.09333,0.00018681113394358303,12.922284284688535,8.585412430393381,11.137738956932466,2.552295671692977
absoluttlol,214185225,111465,7554,1921,109475,153563,44088,1,0,68649.11057692308,35.72596153846154,1.53563,0.0005205622071837585,11.94186618526149,7.560601162768557,11.136763455204294,3.5758776384561513
Skyyart,213974760,96045,14189,2227,800859,836073,35214,1,0,68581.65384615384,30.783653846153847,8.36073,0.000449034575662326,13.636471208828782,7.708410667257367,11.135780341301432,3.4269838298174844
crazyfacetw,213750270,85605,7942,2497,124550,160397,35847,1,1,68509.70192307692,27.4375,1.60397,0.00040048057669203043,11.985407270997747,7.822845290279774,11.134730648134713,3.31191069083539
RebeuDeter,212888250,9855,69912,21602,1113866,1466313,352447,1,0,68233.41346153847,3.1586538461538463,14.66313,0.00004629200999907416,14.198261644778697,9.980541181978419,11.130689657306988,1.1501459387832926
è›‡è¶³ (dasoku_aniki),212634255,181125,17869,1173,175148,211215,36067,1,0,68152.00480769231,58.05288461538461,2.11215,0.0008525149190110827,12.260631851019522,7.067319848653476,11.129495854266345,4.061354398819455
RTP Arena CS:GO (rtparenacsgo),212539215,113970,9567,1864,213072,230332,17260,1,0,68121.54326923077,36.52884615384615,2.30332,0.000536480686695279,12.34727702535293,7.530479995245536,11.12904878967606,3.598102254046253
GrenBaud,212535675,34410,17765,6176,874433,1004564,130131,1,1,68120.40865384616,11.028846153846153,10.04564,0.00016191709844559586,13.820064174497714,8.728426091704613,11.129032133787494,2.400514217987998
dannyaarons,212166405,48030,30984,4417,573402,865161,291759,1,0,68002.05288461539,15.39423076923077,8.65161,0.00022639800769753225,13.670670895762134,8.393216011596527,11.127293173182188,2.733992813855342
5opka,212158245,90675,10482,2339,421314,598661,177347,0,0,67999.4375,29.0625,5.98661,0.00042753313381787086,13.302450773652533,7.757478766584179,11.127254712065206,3.369448683347575
Scarra,212060955,115605,10817,1834,1592456,1585464,-6992,1,0,67968.25480769231,37.05288461538461,15.85464,0.0005452562704471102,14.27638766693171,7.51425465281641,11.12679603409068,3.6123462060766753
Manyrin,212016165,78855,10688,2688,527672,537001,9329,1,0,67953.89903846153,25.27403846153846,5.37001,0.0003720238095238095,13.19375523568666,7.89655270164304,11.126584798925874,3.22977772111813
Preachlfw,211923990,111435,6597,1901,295510,302168,6658,1,1,67924.35576923077,35.71634615384615,3.02168,0.0005260389268805891,12.61873843307504,7.550135342488429,11.126149949806887,3.575608459450488
Spear_Shot,211798800,173745,4559,1218,75272,185123,109851,1,0,67884.23076923077,55.6875,1.85123,0.0008210180623973727,12.128775748000601,7.1049654482698426,11.125559044589622,4.019755705231028
TinaKitten,211709970,42990,28492,4924,1299012,1862673,563661,1,0,67855.75961538461,13.778846153846153,18.62673,0.00020308692120227456,14.437523110828263,8.501876487304344,11.12513954913831,2.623134528686799
MuTeX,211575675,121035,6292,1748,877520,931072,53552,1,1,67812.71634615384,38.79326923076923,9.31072,0.0005720823798627002,13.744091889466551,7.466227556215481,11.124505013069856,3.6582467581471887
Shotz,211507695,143235,6881,1476,338182,349372,11190,1,1,67790.92788461539,45.90865384615385,3.49372,0.0006775067750677507,12.763892536092559,7.297091005160418,11.124183657963957,3.8266536362488845
sweetdreams,211286265,44640,26423,4733,792328,833723,41395,1,0,67719.95673076923,14.307692307692308,8.33723,0.00021128248468201986,13.633656491879508,8.462314529906248,11.123136197303708,2.6607973162516645
tarzaned,210866925,98415,7716,2142,534237,592448,58211,1,1,67585.55288461539,31.54326923076923,5.92448,0.00046685340802987864,13.292018384426884,7.669495251007694,11.121149524466185,3.4513602296435595
NBA2KLeague,210568110,30375,45306,6932,204829,231378,26549,1,0,67489.77884615384,9.735576923076923,2.31378,0.00014425851125216387,12.351808015756085,8.843903650835497,11.11973144089335,2.2757868998393214
DooleyNotedGaming,210507795,132720,4010,1585,190793,204027,13234,1,0,67470.44711538461,42.53846153846154,2.04027,0.0006309148264984228,12.226007617009651,7.368339686311381,11.119444960476416,3.750408644060798
Gingy,210385575,138690,35481,1516,213440,264104,50664,1,1,67431.27403846153,44.45192307692308,2.64104,0.0006596306068601583,12.484098243948642,7.323830566202317,11.118864195788033,3.794408224846853
lydiaviolet,209525340,68760,8081,3047,97252,336031,238779,1,0,67155.55769230769,22.03846153846154,3.36031,0.0003281916639317361,12.724958696594236,8.021912778985708,11.114766963862452,3.0927891786932578
CR_rion,209239710,60705,36188,3446,148515,220414,71899,1,0,67064.00961538461,19.45673076923077,2.20414,0.0002901915264074289,12.303262875114674,8.144969417087875,11.11340280969393,2.968193065174548
iateyourpie,209223390,137805,8245,1518,145972,148997,3025,1,0,67058.77884615384,44.16826923076923,1.48997,0.0006587615283267457,11.911681450496712,7.325148957955575,11.113324809984956,3.7880066405701487
ì‹¤í”„_ (silphtv),209141175,159090,24832,1314,344917,360304,15387,1,0,67032.42788461539,50.99038461538461,3.60304,0.00076103500761035,12.794703398534121,7.1808311990445555,11.112931779561558,3.9316370779957572
kyootbot,208984095,59340,14888,3521,452097,561166,109069,1,0,66982.08173076923,19.01923076923077,5.61166,0.00028401022436807724,13.237772040913264,8.166500319155052,11.1121804257513,2.945450613041285
mazellovvv,208880895,29550,18765,7068,713743,1280532,566789,1,0,66949.00480769231,9.471153846153847,12.80532,0.0001414827391058291,14.062786174547654,8.863332833439587,11.111686486299238,2.2482507420307165
ë…¸ëŒë¦¬ (nodolly),208592430,168930,14295,1234,241453,261997,20544,0,0,66856.54807692308,54.14423076923077,2.61997,0.0008103727714748784,12.476088332295998,7.1180162044653335,11.11030452951956,3.9916514261132456
cloakzy,208467675,63585,14425,3278,2833487,2860900,27413,1,0,66816.5625,20.379807692307693,28.609,0.0003050640634533252,14.866646818607682,8.094988759303774,11.109706270409061,3.0145445916513194
Scrapie,208200840,73575,6539,2829,78392,99929,21537,1,0,66731.03846153847,23.58173076923077,0.99929,0.0003534817956875221,11.51221521280086,7.947678571301568,11.108425467915609,3.1604722922981456
Yogscast,207785700,333645,27139,622,947033,951993,4960,1,0,66597.98076923077,106.9375,9.51993,0.001607717041800643,13.766312960805292,6.432940092739179,11.106429537288538,4.672244551652412
AriaSaki,207675090,129150,8031,1608,617880,647490,29610,1,0,66562.52884615384,41.39423076923077,6.4749,0.0006218905472636816,13.380858628421127,7.382746449738912,11.105897068255235,3.7231415177204585
Lacari,207212610,112035,12287,1849,323099,344080,20981,1,1,66414.29807692308,35.90865384615385,3.4408,0.0005408328826392645,12.748629467457619,7.522400231387125,11.103667644767595,3.5809783206557486
KatEvolved,206939505,114120,10636,1813,333351,413371,80020,1,0,66326.76442307692,36.57692307692308,4.13371,0.0005515719801434088,12.932100773793369,7.502738210754851,11.102348781337009,3.599417524523908
å† ç·¯ (guanweiboy),206929785,67980,9939,3043,122753,130176,7423,1,1,66323.64903846153,21.78846153846154,1.30176,0.00032862306933946765,11.776642659968177,8.02059914989697,11.10230180998525,3.081380542446579
YZNSA,206691720,174195,64504,1186,107480,237052,129572,1,0,66247.34615384616,55.83173076923077,2.37052,0.0008431703204047217,12.376034805333273,7.078341579557671,11.101150684990971,4.02234235954444
TeeGrizzley,206526735,51855,15918,3982,943694,1073152,129458,1,0,66194.46634615384,16.620192307692307,10.73152,0.00025113008538422905,13.886110670480441,8.289539484624141,11.100352148494013,2.8106183602203063
RazaH,206345145,161985,14154,1273,184347,203330,18983,1,0,66136.26442307692,51.91826923076923,2.0333,0.0007855459544383347,12.222585553904388,7.149131598557407,11.099472505096118,3.949670736531442
KingGeorge,206211885,151695,20586,1359,1012570,1080339,67769,1,0,66093.55288461539,48.62019230769231,10.80339,0.0007358351729212656,13.89278543873648,7.214504414151143,11.098826485297913,3.884038924200852
ãƒã‚¤ã‚¿ãƒ‹ (haitani0904),206086185,99585,11334,2069,37652,91358,53706,1,0,66053.26442307692,31.91826923076923,0.91358,0.0004833252779120348,11.422541133231652,7.634820677745543,11.098216732242825,3.4631785490178415
Cavs,205914195,69330,33294,2970,17718,106706,88988,1,0,65998.13942307692,22.221153846153847,1.06706,0.0003367003367003367,11.577832668136228,7.996317231796746,11.097381830051761,3.101044711133008
coopertv,205028700,176880,7740,1159,71049,116784,45735,1,0,65714.32692307692,56.69230769230769,1.16784,0.0008628127696289905,11.668081353691413,7.055312843339752,11.09307224650007,4.0376385347278
ow_uruca,204616800,57870,20345,3535,107469,214076,106607,1,0,65582.30769230769,18.548076923076923,2.14076,0.0002828854314002829,12.274086371143555,8.170468578330674,11.091061238744263,2.9203661137643566
POW3R,204590490,159510,29128,1282,1920303,1989766,69463,1,0,65573.875,51.125,19.89766,0.00078003120124805,14.503527601846972,7.156176637480615,11.090932648659583,3.934273614362966
ì² ë©´ìˆ˜ì‹¬ (109ace),204352455,147765,7861,1383,204575,213039,8464,1,0,65497.581730769234,47.36057692307692,2.13039,0.0007230657989877079,12.26923052652261,7.232010331664759,11.08976850080085,3.857790172154361
Sliggytv,203898690,91365,9187,2231,37598,83015,45417,1,0,65352.144230769234,29.283653846153847,0.83015,0.00044822949350067237,11.326776593341886,7.7102051944325325,11.087545530002519,3.3770294711351667
LightFuryLF,202740660,103515,10017,1958,103000,112254,9254,1,0,64980.980769230766,33.17788461538461,1.12254,0.0005107252298263534,11.628519439713473,7.579678823090456,11.081849902510706,3.5018835279192837
Panpots,201903615,99330,17057,2032,103975,165555,61580,1,0,64712.69711538462,31.83653846153846,1.65555,0.0004921259842519685,12.017058744875094,7.616775808698373,11.077712707222664,3.4606146384058736
Terablade,201697980,113520,4048,1776,38375,61867,23492,1,0,64646.78846153846,36.38461538461539,0.61867,0.0005630630630630631,11.032742198582648,7.4821189235521155,11.076693707197188,3.5941460310303963
taxi2g,200850765,145530,7305,1380,368427,441743,73316,1,0,64375.245192307695,46.64423076923077,4.41743,0.0007246376811594203,12.998483543989613,7.22983877815125,11.07248444677133,3.8425492491038438
asianbunnyx,200523300,74040,22476,2708,408471,804041,395570,1,1,64270.28846153846,23.73076923076923,8.04041,0.00036927621861152144,13.597405541885777,7.903965634032166,11.07085272663188,3.166772485883906
Graycen,199648920,186120,8056,1072,84332,115302,30970,1,0,63990.03846153846,59.65384615384615,1.15302,0.0009328358208955224,11.655310052160482,6.977281341630747,11.066482701188779,4.0885586251550565
Alinity,199379685,72720,13599,2741,1476106,1499495,23389,1,0,63903.745192307695,23.307692307692307,14.99495,0.00036483035388544326,14.220638942720827,7.916078096302786,11.065133248856373,3.1487834480478325
Ray,199331250,90150,8107,2211,578982,592120,13138,1,0,63888.221153846156,28.89423076923077,5.9212,0.0004522840343735866,13.291464596027428,7.701200180857446,11.064890290883634,3.363641947827935
Nick28T,199265835,160305,7456,1243,1051788,1059773,7985,1,1,63867.254807692305,51.37980769230769,10.59773,0.0008045052292839903,13.873565292211266,7.1252830915107115,11.064562064697096,3.9392452488235787
betboom_ru2,198871080,55245,52878,3599,88093,132231,44138,1,0,63740.730769230766,17.70673076923077,1.32231,0.0002778549597110308,11.792305672102625,8.188411308079031,11.06257905275077,2.8739448367437475
LilAggy,198774765,106200,5943,1871,114477,175393,60916,1,0,63709.86057692308,34.03846153846154,1.75393,0.0005344735435595938,12.074784449343912,7.534228326274089,11.062094626706367,3.5274911069864476
GuDDummit,198300735,93810,6390,2113,54556,71623,17067,1,0,63557.92788461538,30.067307692307693,0.71623,0.000473260766682442,11.179171530416012,7.655864017616056,11.059707019184922,3.4034384583164687
Aspen,198224115,115305,9825,1719,221630,320485,98855,1,0,63533.370192307695,36.95673076923077,3.20485,0.0005817335660267597,12.677590752375545,7.449498005382849,11.059320561685709,3.609747789647814
VGBootCamp,198037965,121845,55598,1625,624363,647142,22779,1,0,63473.706730769234,39.05288461538461,6.47142,0.0006153846153846154,13.380321023899715,7.393263094763838,11.058381031899295,3.664916743349636
skain,197894775,85185,22368,2323,169413,212058,42645,1,0,63427.8125,27.302884615384617,2.12058,0.00043047783039173483,12.264615101142285,7.750614732770409,11.057657727197377,3.3069923601761144
å¤§ä¸¸ (wtf_winds123),197888685,99555,9419,1987,314970,323857,8887,1,0,63425.86057692308,31.908653846153847,3.23857,0.0005032712632108706,12.688057339322654,7.594381242551817,11.057626952793612,3.462877253444607
ç¶ èŒ¶ (greentea),197690385,164415,3909,1202,126172,141189,15017,1,0,63362.30288461538,52.69711538461539,1.41189,0.0008319467554076539,11.85785469732391,7.091742115095153,11.056624371860247,3.9645607175144053
PUBG_BATTLEGROUNDS,197599095,31575,34880,6258,1061624,1110873,49249,1,0,63333.043269230766,10.120192307692308,11.10873,0.00015979546180888463,13.920656750656574,8.741615924228828,11.056162482504512,2.3145326664151638
cdewx,197508795,167445,8441,1179,433417,450415,16998,1,0,63304.10096153846,53.66826923076923,4.50415,0.0008481764206955047,13.017924658983079,7.072421900537371,11.055705392155987,3.9828219373134144
ReventXz,196931040,104895,13240,1877,910374,912437,2063,1,0,63118.92307692308,33.62019230769231,9.12437,0.0005327650506126798,13.723874320959448,7.537430036586509,11.052775893855245,3.5151268480025486
VeRsuta,196845240,104115,3886,1890,499198,492314,-6884,1,1,63091.42307692308,33.37019230769231,4.92314,0.0005291005291005291,13.106872003286284,7.5443321080536885,11.05234011340977,3.5076630556382655
è¸¢è™§ (takesipon),196202895,102990,4682,1905,119411,127025,7614,1,0,62885.543269230766,33.00961538461539,1.27025,0.0005249343832020997,11.752139196461933,7.552237287560802,11.049071579534832,3.4967988943163193
biyin_,196175115,39345,112381,4986,2998879,3169017,170138,1,0,62876.63942307692,12.610576923076923,31.69017,0.00020056157240272763,14.968932003126955,8.514389264083503,11.048929981385402,2.534535900165556
XQN_TheSad,196062585,89670,5519,2186,49151,63761,14610,1,0,62840.57211538462,28.740384615384617,0.63761,0.0004574565416285453,11.062896997155411,7.689828668736484,11.048356196646774,3.3583032631425653
tvandeR,196000350,74085,22535,2645,539000,553289,14289,1,0,62820.625,23.745192307692307,5.53289,0.0003780718336483932,13.223635747972871,7.8804263442924,11.048038722103955,3.167380080839307
Squeex,195668595,67800,14673,2886,60716,176662,115946,1,0,62714.293269230766,21.73076923076923,1.76662,0.0003465003465003465,12.08199358141697,7.9676267393338165,11.046344663468082,3.0787291931249587
Zy0xxx,195535725,41460,17422,4716,232736,336996,104260,1,0,62671.706730769234,13.288461538461538,3.36996,0.00021204410517387616,12.727826339827855,8.458716261657262,11.045665376464763,2.5868961051862427
aspaszin,195402840,23010,31319,8492,407900,704726,296826,1,0,62629.11538461538,7.375,7.04726,0.00011775788977861517,13.465564353767185,9.046879822823147,11.044985550952445,1.9980959022258835
Zerost_s,195247800,171060,10498,1141,29773,93942,64169,1,0,62579.42307692308,54.82692307692308,0.93942,0.0008764241893076249,11.450432849539578,7.039660349862076,11.044191798211427,4.004181370331245
Im_Dontai,194957400,52335,15803,3725,1693363,1828674,135311,1,0,62486.346153846156,16.77403846153846,18.28674,0.00026845637583892615,14.419101672011337,8.22282213081366,11.042703350319833,2.819832361485456
DMITRY_BALE,194751495,139095,7934,1400,82555,127733,45178,1,0,62420.35096153846,44.58173076923077,1.27733,0.0007142857142857143,11.757697426803988,7.24422751560335,11.041646638390484,3.797324151098908
jccaylen,194738385,84975,8609,2291,256131,296387,40256,1,1,62416.14903846154,27.235576923076923,2.96387,0.00043649061545176777,12.599421311793083,7.736743682453495,11.041579319568207,3.3045240937607887
Pelegrino1993,194661660,149805,8052,1299,190612,231779,41167,1,1,62391.557692307695,48.01442307692308,2.31779,0.0007698229407236335,12.353539610442972,7.1693500166706,11.041185251812038,3.8715014465418167
Mithrain,194558910,81030,12957,2401,1680776,1715064,34288,1,0,62358.625,25.971153846153847,17.15064,0.00041649312786339027,14.354960955670142,7.783640596221253,11.040657273537986,3.256986454651243
UselessMouth,194016480,145050,6548,1337,313280,322711,9431,1,0,62184.769230769234,46.49038461538461,3.22711,0.0007479431563201197,12.684512464846758,7.198183577101943,11.037865381069768,3.839245508746022
ilrossopiubelloditwitch,193985445,38850,19673,4993,76803,343702,266899,1,0,62174.82211538462,12.451923076923077,3.43702,0.0002002803925495694,12.747530281849217,8.51579221050061,11.037705407636304,2.5218750749922654
Atadogann,193976310,49245,23128,3939,59424,268787,209363,1,0,62171.894230769234,15.783653846153847,2.68787,0.0002538715410002539,12.501674523366361,8.278682162970906,11.037658315365563,2.7589748378002747
itsHafu,193941735,134250,16521,1444,1274499,1256433,-18066,1,0,62160.8125,43.02884615384615,12.56433,0.0006925207756232687,14.04378731182223,7.275172319452771,11.037480056062924,3.761870731567583
Nightblue3,193633110,62295,20476,3108,2715357,2713442,-1915,1,0,62061.894230769234,19.966346153846153,27.13442,0.00032175032175032174,14.813728497648716,8.041734711487537,11.035887460107777,2.9940481639294356
SoyPan,193584585,124350,12165,1556,918308,989476,71168,1,0,62046.341346153844,39.85576923076923,9.89476,0.0006426735218508997,13.804930789056531,7.349873704738337,11.035636825899264,3.6852671684280227
Limmy,193546590,69510,5793,2784,445568,471378,25810,1,1,62034.16346153846,22.278846153846153,4.71378,0.00035919540229885057,13.063415598899992,7.931644021454311,11.035440535842685,3.1036376252910034
Wolfabelle,193300530,175530,5149,1101,289525,296517,6992,1,0,61955.29807692308,56.25961538461539,2.96517,0.0009082652134423251,12.599859831358083,7.00397413672268,11.034168405223316,4.0299769666468634
Katrine,193180875,465135,1546,415,234211,242383,8172,1,0,61916.94711538462,149.08173076923077,2.42383,0.0024096385542168677,12.39827439870473,6.028278520230698,11.033549203356033,5.004494684211165
joshseki,192900435,118545,5450,1627,209577,354906,145329,1,0,61827.0625,37.99519230769231,3.54906,0.0006146281499692685,12.779608244662432,7.394493107219038,11.03209645212432,3.6374596335036573
KmSenKangoo,192833700,60765,28037,3173,281225,479809,198584,1,0,61805.67307692308,19.47596153846154,4.79809,0.0003151591553734636,13.081143387027563,8.062432791583195,11.031750436593876,2.9691809635013726
DeraJN,192794895,123480,13467,1561,18369,69257,50888,1,0,61793.23557692308,39.57692307692308,0.69257,0.0006406149903907751,11.14557950197353,7.353081920515432,11.03154918077087,3.678246197812568
katoo,192754695,155415,16293,1240,345700,457917,112217,1,0,61780.35096153846,49.8125,4.57917,0.0008064516129032258,13.034443223966079,7.122866658599083,11.031340647284187,3.9082659565504336
stableronaldo,192698580,53010,21694,3635,2726902,2957433,230531,1,0,61762.36538461538,16.990384615384617,29.57433,0.0002751031636863824,14.899832220309259,8.198364389967619,11.031049483586608,2.8326475731783236
orkpod,192496260,99270,10037,1939,205057,238815,33758,1,0,61697.519230769234,31.817307692307693,2.38815,0.0005157297576070139,12.383444472598216,7.569927655242652,11.029999002128418,3.4600104087802395
KarmikKoala,192410970,108855,6350,1767,194527,211227,16700,1,0,61670.182692307695,34.88942307692308,2.11227,0.0005659309564233164,12.260688663552381,7.4770384723196965,11.029555830398982,3.552183719576819
DashDucks,192389175,524580,5209,366,341968,363382,21414,1,0,61663.19711538462,168.1346153846154,3.63382,0.00273224043715847,12.803209901521521,5.902633333401366,11.029442550815768,5.124764940599464
ê²¬ìží¬ (wkgml),192230175,119655,5053,1606,554797,558529,3732,1,0,61612.23557692308,38.35096153846154,5.58529,0.0006226650062266501,13.233061820941915,7.381501894506707,11.028615759292888,3.6467796002098116
bbreadman,192006810,124410,4673,1543,135307,172234,36927,1,0,61540.644230769234,39.875,1.72234,0.0006480881399870382,12.056609296317694,7.341483852363161,11.027453117309527,3.6857495611050086
Tanizen,191992725,149235,18910,1286,673881,800707,126826,1,0,61536.129807692305,47.83173076923077,8.00707,0.0007776049766718507,13.593250366372954,7.1592919047975645,11.02737975784566,3.8676892428880416
Central_Committee,191945370,80955,10389,2371,61915,69800,7885,1,0,61520.95192307692,25.947115384615383,0.698,0.00042176296921130323,11.153389288750464,7.771067086065406,11.02713307745183,3.2560604429173248
OkCode,191360460,126300,10364,1515,279684,322478,42794,1,0,61333.480769230766,40.48076923076923,3.22478,0.0006600660066006601,12.683790195836812,7.323170717943469,11.024081151766277,3.7008270275350545
yamatonjp,190432095,160245,4335,1188,242762,254862,12100,1,0,61035.92788461538,51.36057692307692,2.54862,0.0008417508417508417,12.448477501181136,7.080026499922591,11.0192179514888,3.9388708922445694
sips_,189950265,122355,4472,1552,534992,542722,7730,1,1,60881.495192307695,39.21634615384615,5.42722,0.0006443298969072165,13.20435249728034,7.347299700743164,11.016684551897383,3.6690936535992624
SheefGG,189905835,198765,12864,955,83216,125183,41967,1,0,60867.254807692305,63.70673076923077,1.25183,0.0010471204188481676,11.73753194568122,6.86171134048073,11.016450621205193,4.154290220563318
bananabrea,189729735,137670,7749,1378,230887,230408,-479,1,1,60810.8125,44.125,2.30408,0.000725689404934688,12.347606929423293,7.228388451573604,11.015522889314155,3.787026515253461
Kennzy,189702045,127815,8279,1484,386732,446197,59465,1,0,60801.9375,40.96634615384615,4.46197,0.0006738544474393531,13.008515837515564,7.302496423727326,11.01537693422284,3.7127509041266378
í¬ìº£66 (crazzyccat),189099960,223890,4721,844,83232,92379,9147,1,0,60608.96153846154,71.75961538461539,0.92379,0.001184834123222749,11.433654959072143,6.738152494595957,11.012198041296843,4.273321857990015
itmeJP,189013005,145305,6716,1300,366747,368227,1480,1,0,60581.091346153844,46.57211538461539,3.68227,0.0007692307692307692,12.816454874804736,7.170119543449628,11.011738099376931,3.8410019797250667
poderosobagual,188692230,91170,37109,2069,161257,401822,240565,0,0,60478.278846153844,29.221153846153847,4.01822,0.0004833252779120348,12.903764483472807,7.634820677745543,11.010039552216888,3.3748928937754203
Louuis,188615370,133230,5188,1415,46031,61139,15108,1,0,60453.644230769234,42.70192307692308,0.61139,0.0007067137809187279,11.020905239406584,7.254884810077338,11.009632139267543,3.75424395615073
TolunayOren,188115435,60330,26037,3118,666750,937143,270393,1,0,60293.408653846156,19.33653846153846,9.37143,0.00032071840923669016,13.750591164303971,8.044947049617722,11.006978067517473,2.9619964906312792
Vovapain,188101080,117870,12821,1595,173160,232649,59489,1,1,60288.807692307695,37.77884615384615,2.32649,0.0006269592476489029,12.357286158961386,7.374629015218945,11.006901755078042,3.631749320417087
TomateKing,187834830,70065,6353,2680,124865,174727,49862,1,1,60203.471153846156,22.45673076923077,1.74727,0.00037313432835820896,12.070980034838696,7.893572073504902,11.00548528999751,3.11159038080079
Esportmaniacos,187793145,96945,19900,1937,168994,176785,7791,1,0,60190.11057692308,31.072115384615383,1.76785,0.0005162622612287042,12.082689583957466,7.5688956634069955,11.005263341671265,3.4363108055615776
Zoil,187455645,98310,5567,1906,164433,173946,9513,1,1,60081.9375,31.509615384615383,1.73946,0.0005246589716684155,12.066500185202159,7.552762084214147,11.003464534586481,3.450292749557442
Anthony_Kongphan,187355445,176355,13052,1062,517774,521638,3864,1,0,60049.82211538462,56.52403846153846,5.21638,0.0009416195856873823,13.164729139701683,6.967909201801884,11.002929865228715,4.0346660071664235
by_Owl,186940965,64920,16784,2879,463889,503785,39896,1,0,59916.97596153846,20.807692307692307,5.03785,0.0003473428273706148,13.12990486873767,7.965198290612176,11.00071514898595,3.0353227408249994
MasterTay,186830100,221970,2906,841,134866,137501,2635,1,1,59881.442307692305,71.14423076923077,1.37501,0.0011890606420927466,11.83138646878959,6.734591659972948,11.000121924878295,4.264709235784179
LordAethelstan,186791580,76065,9976,2455,127954,161663,33709,1,1,59869.096153846156,24.379807692307693,1.61663,0.0004073319755600815,11.993269200581935,7.805882040228621,10.999915726993116,3.1937552360937014
Facadarp_,186665310,91575,24936,2038,188762,370443,181681,0,1,59828.625,29.35096153846154,3.70443,0.0004906771344455348,12.822454865728899,7.61972421378267,10.999239504338277,3.379325306843487
curry,186627195,120180,9833,1552,94470,354127,259657,1,0,59816.408653846156,38.51923076923077,3.54127,0.0006443298969072165,12.777410884840132,7.347299700743164,10.999035294504852,3.6511576170843907
VALORANT_TUR,186343290,66255,59413,2812,460494,508842,48348,1,0,59725.41346153846,21.235576923076923,5.08842,0.00035561877667140827,13.13989283477103,7.941651252930556,10.997512894924983,3.0556779318952083
sabrinoca,186325875,127920,6249,1456,19759,54243,34484,1,1,59719.831730769234,41,0.54243,0.0006868131868131869,10.901229230819263,7.283448228756631,10.99741943401301,3.713572066704308
Sanchovies,186297900,127245,4683,1464,361916,379166,17250,1,0,59710.86538461538,40.78365384615385,3.79166,0.0006830601092896175,12.84572938289583,7.288927694521257,10.997269282563051,3.7082813601064166
Mouzakrobat,186203580,100920,5609,1845,116941,129425,12484,1,1,59680.63461538462,32.34615384615385,1.29425,0.0005420054200542005,11.770856841770103,7.520234556474628,10.996762868456907,3.476495121951466
Simurgh,186097515,47400,47082,3926,20756,1472680,1451924,1,0,59646.63942307692,15.192307692307692,14.7268,0.00025471217524197657,14.202594428123634,8.275376374836407,10.996193087683796,2.72078922687964
Mr_Mammal,186039075,158280,19901,1175,207811,223809,15998,1,0,59627.908653846156,50.73076923076923,2.23809,0.000851063829787234,12.318548288528593,7.069023426578259,10.99587900945526,3.926532614695833
Lacy,185984760,111105,14130,1673,122379,362739,240360,1,0,59610.5,35.61057692307692,3.62739,0.0005977286312014345,12.801438846372113,7.422373700986824,10.995587012033182,3.572642698311971
BAXBEAST,185959395,149115,6922,1247,59373,115294,55921,1,0,59602.370192307695,47.79326923076923,1.15294,0.0008019246190858059,11.6552406667418,7.1284959456800365,10.995450620590013,3.8668848185108273
RTGame,185930505,48600,12516,3825,1132379,1166031,33652,1,0,59593.11057692308,15.576923076923077,11.66031,0.00026143790849673205,13.969116232160083,8.249313746260636,10.995295252024972,2.745790529085057
ê³ ì°¨ë¹„ (kumikomii),185414325,162780,4482,1139,246873,247304,431,1,0,59427.668269230766,52.17307692307692,2.47304,0.000877963125548727,12.418373628065314,7.037905963447182,10.992515192679853,3.9545665940775043
RachtaZ,185271375,106725,17651,1735,65724,121277,55553,1,1,59381.85096153846,34.20673076923077,1.21277,0.0005763688760806917,11.705832464422498,7.45876269238096,10.991743919296034,3.532422430822635
ì´ë‹¤2 (airshowerse),185220735,160875,7632,1151,32441,55979,23538,0,0,59365.620192307695,51.5625,0.55979,0.0008688097306689834,10.932731899387203,7.048386408721883,10.991470553148964,3.9427946640948996
TheGuill84,185054100,107730,15261,1717,408065,468708,60643,1,0,59312.21153846154,34.52884615384615,4.68708,0.0005824111822947001,13.057735252252439,7.448333860897476,10.990570491921474,3.5417950950847104
ì‚´êµ¬__ (sal_gu),184923060,95745,8013,1931,231796,232977,1181,1,0,59270.21153846154,30.6875,2.32977,0.0005178663904712584,12.358695015229092,7.565793282428515,10.98986212384016,3.423855405554739
Jabroni_Mike,184581015,108645,4045,1698,47542,57113,9571,1,1,59160.581730769234,34.82211538461539,0.57113,0.0005889281507656066,10.952787040484113,7.437206366871292,10.988010749953693,3.550252684494008
paradeev1ch,184492530,15435,39767,11952,1317161,1776780,459619,1,1,59132.221153846156,4.947115384615385,17.7678,0.00008366800535475234,14.390313295308099,9.388653907372598,10.987531252016797,1.5988046561327316
Rogue,184471125,104175,7874,1770,785397,802651,17254,1,0,59125.36057692308,33.38942307692308,8.02651,0.0005649717514124294,13.59567527827983,7.478734825567875,10.987415224328249,3.5082391754871263
